CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,RFM_Score,Loyal_customer
1996.0,17,25,183502.0,2,3,2,232,7,Gold
1997.0,12,275,271732.0,2,1,1,211,4,Platinum
1998.0,15,239,162277.0,2,1,2,212,5,Platinum
1999.0,38,120,44703.0,3,1,3,313,7,Gold
2000.0,5,401,5911467.0,1,1,1,111,3,Platinum
2001.0,15,57,142597.0,2,2,2,222,6,Gold
2002.0,15,5,38566.0,2,4,3,243,9,Silver
2003.0,9,158,382850.0,1,1,1,111,3,Platinum
2004.0,9,53,88980.0,1,2,2,122,5,Platinum
2005.0,17,82,221706.0,2,2,1,221,5,Platinum
2006.0,50,104,72328.0,3,1,3,313,7,Gold
2007.0,180,70,132737.0,4,2,2,422,8,Gold
2008.0,464,1,12024.0,4,4,4,444,12,Bronze
2009.0,11,26,107303.0,2,3,2,232,7,Gold
2010.0,14,76,73437.0,2,2,3,223,7,Gold
2011.0,111,42,93575.0,4,3,2,432,9,Silver
2012.0,81,27,101787.0,4,3,2,432,9,Silver
2013.0,173,49,114768.0,4,2,2,422,8,Gold
2014.0,8,451,1230876.0,1,1,1,111,3,Platinum
2015.0,15,48,106611.0,2,2,2,222,6,Gold
2016.0,10,35,56409.0,1,3,3,133,7,Gold
2017.0,230,5,11792.0,4,4,4,444,12,Bronze
2018.0,17,15,61264.0,2,4,3,243,9,Silver
2019.0,10,60,138350.0,1,2,2,122,5,Platinum
2020.0,11,145,316242.0,2,1,1,211,4,Platinum
2021.0,18,23,49854.0,2,3,3,233,8,Gold
2022.0,10,31,66112.0,1,3,3,133,7,Gold
2023.0,15,25,48661.0,2,3,3,233,8,Gold
2024.0,19,111,660568.0,2,1,1,211,4,Platinum
2025.0,14,49,194785.0,2,2,2,222,6,Gold
2026.0,50,11,25253.0,3,4,4,344,11,Bronze
2027.0,5,25,31944.0,1,3,4,134,8,Gold
2028.0,183,2,95933.0,4,4,2,442,10,Silver
2029.0,85,23,63861.0,4,3,3,433,10,Silver
2030.0,49,5,81794.0,3,4,3,343,10,Silver
2031.0,130,9,35809.0,4,4,4,444,12,Bronze
2032.0,9,35,84481.0,1,3,2,132,6,Gold
2033.0,17,70,126239.0,2,2,2,222,6,Gold
2034.0,10,101,290909.0,1,2,1,121,4,Platinum
2035.0,10,102,196342.0,1,1,2,112,4,Platinum
2036.0,49,19,34245.0,3,3,4,334,10,Silver
2037.0,14,58,140484.0,2,2,2,222,6,Gold
2038.0,16,31,52989.0,2,3,3,233,8,Gold
2039.0,12,40,107838.0,2,3,2,232,7,Gold
2040.0,9,83,190014.0,1,2,2,122,5,Platinum
2041.0,27,99,479590.0,3,2,1,321,6,Gold
2042.0,9,197,441490.0,1,1,1,111,3,Platinum
2043.0,20,21,40498.0,3,3,3,333,9,Silver
2044.0,21,45,167741.0,3,2,2,322,7,Gold
2045.0,12,80,243860.0,2,2,1,221,5,Platinum
2047.0,16,14,30596.0,2,4,4,244,10,Silver
2048.0,134,22,48376.0,4,3,3,433,10,Silver
2049.0,51,28,58497.0,3,3,3,333,9,Silver
2050.0,95,87,200365.0,4,2,2,422,8,Gold
2051.0,8,105,280253.0,1,1,1,111,3,Platinum
2052.0,23,15,29692.0,3,4,4,344,11,Bronze
2053.0,27,138,1402544.0,3,1,1,311,5,Platinum
2054.0,10,16,53359.0,1,4,3,143,8,Gold
2055.0,10,110,207566.0,1,1,1,111,3,Platinum
2056.0,12,84,427231.0,2,2,1,221,5,Platinum
2057.0,173,22,39328.0,4,3,3,433,10,Silver
2058.0,26,52,129380.0,3,2,2,322,7,Gold
2059.0,73,29,125874.0,3,3,2,332,8,Gold
2060.0,9,73,187540.0,1,2,2,122,5,Platinum
2061.0,241,10,14801.0,4,4,4,444,12,Bronze
2062.0,4,69,167084.0,1,2,2,122,5,Platinum
2063.0,49,13,27166.0,3,4,4,344,11,Bronze
2064.0,53,81,324683.0,3,2,1,321,6,Gold
2065.0,50,26,71144.0,3,3,3,333,9,Silver
2066.0,137,14,32266.0,4,4,4,444,12,Bronze
2067.0,11,218,804574.0,2,1,1,211,4,Platinum
2068.0,16,67,154054.0,2,2,2,222,6,Gold
2069.0,135,94,196024.0,4,2,2,422,8,Gold
2070.0,106,29,77222.0,4,3,3,433,10,Silver
2071.0,20,20,36985.0,3,3,4,334,10,Silver
2072.0,134,23,57265.0,4,3,3,433,10,Silver
2073.0,9,343,728619.0,1,1,1,111,3,Platinum
2074.0,9,277,599952.0,1,1,1,111,3,Platinum
2075.0,9,22,41338.0,1,3,3,133,7,Gold
2076.0,81,92,28683.0,4,2,4,424,10,Silver
2077.0,3,55,125270.0,1,2,2,122,5,Platinum
2078.0,4,132,300532.0,1,1,1,111,3,Platinum
2079.0,50,7,51942.0,3,4,3,343,10,Silver
2080.0,4,718,2434527.0,1,1,1,111,3,Platinum
2081.0,360,4,18108.0,4,4,4,444,12,Bronze
2082.0,20,29,38187.0,3,3,3,333,9,Silver
2083.0,10,102,100762.0,1,1,2,112,4,Platinum
2084.0,403,27,56256.0,4,3,3,433,10,Silver
2085.0,321,41,20384.0,4,3,4,434,11,Bronze
2086.0,32,5,11940.0,3,4,4,344,11,Bronze
2087.0,335,5,142420.0,4,4,2,442,10,Silver
2088.0,38,110,238890.0,3,1,1,311,5,Platinum
2089.0,323,11,21408.0,4,4,4,444,12,Bronze
2090.0,81,23,40918.0,4,3,3,433,10,Silver
2091.0,265,3,6010.0,4,4,4,444,12,Bronze
2092.0,20,94,318210.0,3,2,1,321,6,Gold
2093.0,369,6,10863.0,4,4,4,444,12,Bronze
2094.0,10,17,90984.0,1,4,2,142,7,Gold
2095.0,13,29,75781.0,2,3,3,233,8,Gold
2096.0,9,63,50620.0,1,2,3,123,6,Gold
2097.0,71,20,54774.0,3,3,3,333,9,Silver
2098.0,20,19,49221.0,3,3,3,333,9,Silver
2099.0,5,92,552884.0,1,2,1,121,4,Platinum
2100.0,3,230,1876914.0,1,1,1,111,3,Platinum
2101.0,44,51,152555.0,3,2,2,322,7,Gold
2102.0,10,19,58743.0,1,3,3,133,7,Gold
2103.0,4,326,1051522.0,1,1,1,111,3,Platinum
2105.0,20,35,132168.0,3,3,2,332,8,Gold
2106.0,41,10,25048.0,3,4,4,344,11,Bronze
2107.0,11,13,137620.0,2,4,2,242,8,Gold
2108.0,12,95,153040.0,2,2,2,222,6,Gold
2109.0,26,141,272844.0,3,1,1,311,5,Platinum
2110.0,359,9,49972.0,4,4,3,443,11,Bronze
2111.0,12,37,85857.0,2,3,2,232,7,Gold
2112.0,72,9,47454.0,3,4,3,343,10,Silver
2113.0,2,43,102165.0,1,2,2,122,5,Platinum
2114.0,137,20,43800.0,4,3,3,433,10,Silver
2115.0,10,51,99185.0,1,2,2,122,5,Platinum
2116.0,241,7,11150.0,4,4,4,444,12,Bronze
2117.0,324,25,49607.0,4,3,3,433,10,Silver
2118.0,2,110,225525.0,1,1,1,111,3,Platinum
2119.0,11,43,71273.0,2,2,3,223,7,Gold
2120.0,93,2,11076.0,4,4,4,444,12,Bronze
2121.0,15,166,759560.0,2,1,1,211,4,Platinum
2122.0,177,9,32461.0,4,4,4,444,12,Bronze
2123.0,17,119,251353.0,2,1,1,211,4,Platinum
2124.0,368,10,29830.0,4,4,4,444,12,Bronze
2125.0,262,5,75720.0,4,4,3,443,11,Bronze
2126.0,16,31,58238.0,2,3,3,233,8,Gold
2127.0,360,16,38446.0,4,4,3,443,11,Bronze
2128.0,235,23,51112.0,4,3,3,433,10,Silver
2129.0,18,8,17941.0,2,4,4,244,10,Silver
2130.0,9,58,154037.0,1,2,2,122,5,Platinum
2131.0,10,126,464819.0,1,1,1,111,3,Platinum
2132.0,241,23,63678.0,4,3,3,433,10,Silver
2133.0,114,31,91496.0,4,3,2,432,9,Silver
2134.0,17,14,31338.0,2,4,4,244,10,Silver
2135.0,15,142,290174.0,2,1,1,211,4,Platinum
2136.0,299,15,45703.0,4,4,3,443,11,Bronze
2137.0,2,99,196073.0,1,2,2,122,5,Platinum
2138.0,11,52,142637.0,2,2,2,222,6,Gold
2139.0,58,52,104417.0,3,2,2,322,7,Gold
2140.0,44,83,229414.0,3,2,1,321,6,Gold
2141.0,10,111,272369.0,1,1,1,111,3,Platinum
2142.0,82,22,41500.0,4,3,3,433,10,Silver
2143.0,10,34,79134.0,1,3,3,133,7,Gold
2144.0,14,89,339225.0,2,2,1,221,5,Platinum
2145.0,239,33,65006.0,4,3,3,433,10,Silver
2146.0,12,6,43088.0,2,4,3,243,9,Silver
2147.0,9,358,836961.0,1,1,1,111,3,Platinum
2148.0,11,120,1347272.0,2,1,1,211,4,Platinum
2149.0,9,44,99580.0,1,2,2,122,5,Platinum
2150.0,20,55,134430.0,3,2,2,322,7,Gold
2151.0,12,18,45303.0,2,3,3,233,8,Gold
2152.0,10,47,115487.0,1,2,2,122,5,Platinum
2153.0,149,6,11513.0,4,4,4,444,12,Bronze
2154.0,47,8,25244.0,3,4,4,344,11,Bronze
2155.0,15,34,69124.0,2,3,3,233,8,Gold
2156.0,44,78,218736.0,3,2,1,321,6,Gold
2157.0,142,19,38316.0,4,3,3,433,10,Silver
2158.0,324,10,21688.0,4,4,4,444,12,Bronze
2159.0,112,12,20580.0,4,4,4,444,12,Bronze
2160.0,40,23,53042.0,3,3,3,333,9,Silver
2161.0,13,82,184196.0,2,2,2,222,6,Gold
2162.0,49,6,12736.0,3,4,4,344,11,Bronze
2163.0,29,11,206936.0,3,4,1,341,8,Gold
2164.0,24,2,43306.0,3,4,3,343,10,Silver
2165.0,18,48,297226.0,2,2,1,221,5,Platinum
2166.0,9,275,312522.0,1,1,1,111,3,Platinum
2167.0,58,63,90357.0,3,2,2,322,7,Gold
2168.0,5,47,104517.0,1,2,2,122,5,Platinum
2169.0,9,42,83635.0,1,3,3,133,7,Gold
2170.0,10,52,17100.0,1,2,4,124,7,Gold
2171.0,50,12,38679.0,3,4,3,343,10,Silver
2172.0,355,21,41329.0,4,3,3,433,10,Silver
2173.0,173,16,17533.0,4,4,4,444,12,Bronze
2174.0,19,149,287435.0,2,1,1,211,4,Platinum
2175.0,52,3,25542.0,3,4,4,344,11,Bronze
2176.0,23,21,70789.0,3,3,3,333,9,Silver
2177.0,13,88,267623.0,2,2,1,221,5,Platinum
2178.0,16,59,145941.0,2,2,2,222,6,Gold
2179.0,5,212,1031503.0,1,1,1,111,3,Platinum
2180.0,9,108,551846.0,1,1,1,111,3,Platinum
2181.0,203,25,21961.0,4,3,4,434,11,Bronze
2182.0,14,200,452282.0,2,1,1,211,4,Platinum
2183.0,20,41,77878.0,3,3,3,333,9,Silver
2184.0,3,191,523767.0,1,1,1,111,3,Platinum
2185.0,40,7,243469.0,3,4,1,341,8,Gold
2186.0,10,28,64828.0,1,3,3,133,7,Gold
2187.0,14,246,646102.0,2,1,1,211,4,Platinum
2188.0,261,31,68949.0,4,3,3,433,10,Silver
2189.0,17,26,72815.0,2,3,3,233,8,Gold
2190.0,10,58,158855.0,1,2,2,122,5,Platinum
2191.0,11,12,22403.0,2,4,4,244,10,Silver
2192.0,47,21,39251.0,3,3,3,333,9,Silver
2193.0,1,2487,7965268.0,1,1,1,111,3,Platinum
2194.0,15,48,113740.0,2,2,2,222,6,Gold
2195.0,111,1,6800.0,4,4,4,444,12,Bronze
2196.0,203,24,46634.0,4,3,3,433,10,Silver
2197.0,10,38,96854.0,1,3,2,132,6,Gold
2198.0,327,1,26300.0,4,4,4,444,12,Bronze
2199.0,4,33,69752.0,1,3,3,133,7,Gold
2200.0,47,16,29493.0,3,4,4,344,11,Bronze
2201.0,50,36,43453.0,3,3,3,333,9,Silver
2202.0,51,106,323099.0,3,1,1,311,5,Platinum
2203.0,65,49,80593.0,3,2,3,323,8,Gold
2204.0,111,49,27496.0,4,2,4,424,10,Silver
2205.0,19,29,54538.0,2,3,3,233,8,Gold
2206.0,53,10,27119.0,3,4,4,344,11,Bronze
2207.0,37,61,124223.0,3,2,2,322,7,Gold
2208.0,10,13,110944.0,1,4,2,142,7,Gold
2209.0,370,35,202432.0,4,3,2,432,9,Silver
2210.0,209,16,122592.0,4,4,2,442,10,Silver
2211.0,13,98,49240.0,2,2,3,223,7,Gold
2212.0,54,36,20656.0,3,3,4,334,10,Silver
2213.0,10,88,77212.0,1,2,3,123,6,Gold
2214.0,81,17,247144.0,4,4,1,441,9,Silver
2215.0,42,26,53908.0,3,3,3,333,9,Silver
2216.0,88,21,40730.0,4,3,3,433,10,Silver
2217.0,7,32,52778.0,1,3,3,133,7,Gold
2218.0,36,23,40516.0,3,3,3,333,9,Silver
2219.0,19,17,31193.0,2,4,4,244,10,Silver
2220.0,371,5,29064.0,4,4,4,444,12,Bronze
2221.0,163,9,20400.0,4,4,4,444,12,Bronze
2222.0,13,72,62239.0,2,2,3,223,7,Gold
2223.0,526,5,14670.0,4,4,4,444,12,Bronze
2224.0,9,232,223269.0,1,1,1,111,3,Platinum
2225.0,107,63,95772.0,4,2,2,422,8,Gold
2226.0,30,14,30164.0,3,4,4,344,11,Bronze
2227.0,9,517,355926.0,1,1,1,111,3,Platinum
2228.0,5,561,1183977.0,1,1,1,111,3,Platinum
2229.0,70,13,51670.0,3,4,3,343,10,Silver
2230.0,362,7,62856.0,4,4,3,443,11,Bronze
2231.0,242,17,42194.0,4,4,3,443,11,Bronze
2232.0,11,28,110702.0,2,3,2,232,7,Gold
2233.0,10,149,207044.0,1,1,1,111,3,Platinum
2234.0,81,44,85528.0,4,2,2,422,8,Gold
2235.0,16,96,235755.0,2,2,1,221,5,Platinum
2236.0,22,4,52590.0,3,4,3,343,10,Silver
2238.0,66,95,282435.0,3,2,1,321,6,Gold
2239.0,142,27,323508.0,4,3,1,431,8,Gold
2240.0,20,136,245508.0,3,1,1,311,5,Platinum
2241.0,73,3,17754.0,3,4,4,344,11,Bronze
2242.0,45,117,156727.0,3,1,2,312,6,Gold
2243.0,17,194,469795.0,2,1,1,211,4,Platinum
2244.0,52,37,189038.0,3,3,2,332,8,Gold
2245.0,220,8,69639.0,4,4,3,443,11,Bronze
2246.0,14,305,791800.0,2,1,1,211,4,Platinum
2247.0,173,43,86703.0,4,2,2,422,8,Gold
2248.0,50,12,42184.0,3,4,3,343,10,Silver
2249.0,14,31,58259.0,2,3,3,233,8,Gold
2250.0,271,10,17052.0,4,4,4,444,12,Bronze
2251.0,181,1,61600.0,4,4,3,443,11,Bronze
2252.0,6,85,210873.0,1,2,1,121,4,Platinum
2253.0,20,12,32352.0,3,4,4,344,11,Bronze
2254.0,69,84,255478.0,3,2,1,321,6,Gold
2255.0,326,7,11703.0,4,4,4,444,12,Bronze
2256.0,113,14,35212.0,4,4,4,444,12,Bronze
2257.0,261,6,10554.0,4,4,4,444,12,Bronze
2258.0,20,74,170624.0,3,2,2,322,7,Gold
2259.0,2,50,112756.0,1,2,2,122,5,Platinum
2260.0,12,13,83674.0,2,4,2,242,8,Gold
2261.0,150,41,100352.0,4,3,2,432,9,Silver
2262.0,75,8,47675.0,4,4,3,443,11,Bronze
2263.0,18,57,53872.0,2,2,3,223,7,Gold
2264.0,9,152,139064.0,1,1,2,112,4,Platinum
2265.0,265,34,33300.0,4,3,4,434,11,Bronze
2266.0,12,122,406604.0,2,1,1,211,4,Platinum
2267.0,12,100,161750.0,2,2,2,222,6,Gold
2268.0,173,10,25753.0,4,4,4,444,12,Bronze
2269.0,9,39,95922.0,1,3,2,132,6,Gold
2270.0,109,48,82235.0,4,2,3,423,9,Silver
2271.0,10,193,505719.0,1,1,1,111,3,Platinum
2272.0,86,28,66466.0,4,3,3,433,10,Silver
2273.0,25,8,22032.0,3,4,4,344,11,Bronze
2274.0,15,53,123053.0,2,2,2,222,6,Gold
2275.0,328,6,12466.0,4,4,4,444,12,Bronze
2276.0,284,2,11010.0,4,4,4,444,12,Bronze
2277.0,107,17,52658.0,4,4,3,443,11,Bronze
2278.0,9,300,173122.0,1,1,2,112,4,Platinum
2279.0,9,300,202517.0,1,1,2,112,4,Platinum
2280.0,21,6,17184.0,3,4,4,344,11,Bronze
2281.0,27,83,58852.0,3,2,3,323,8,Gold
2282.0,24,10,20764.0,3,4,4,344,11,Bronze
2283.0,15,53,65585.0,2,2,3,223,7,Gold
2284.0,33,59,133825.0,3,2,2,322,7,Gold
2285.0,23,29,17200.0,3,3,4,334,10,Silver
2286.0,20,326,142910.0,3,1,2,312,6,Gold
2287.0,264,45,24069.0,4,2,4,424,10,Silver
2288.0,73,25,18738.0,3,3,4,334,10,Silver
2289.0,55,61,47145.0,3,2,3,323,8,Gold
2290.0,169,2,68880.0,4,4,3,443,11,Bronze
2291.0,2,384,396474.0,1,1,1,111,3,Platinum
2292.0,50,216,179575.0,3,1,2,312,6,Gold
2293.0,267,5,14178.0,4,4,4,444,12,Bronze
2294.0,331,9,20334.0,4,4,4,444,12,Bronze
2295.0,79,28,62108.0,4,3,3,433,10,Silver
2296.0,14,61,132105.0,2,2,2,222,6,Gold
2297.0,9,30,57288.0,1,3,3,133,7,Gold
2298.0,9,58,67546.0,1,2,3,123,6,Gold
2299.0,2,284,180730.0,1,1,2,112,4,Platinum
2300.0,363,25,21555.0,4,3,4,434,11,Bronze
2301.0,47,60,70556.0,3,2,3,323,8,Gold
2302.0,264,58,31093.0,4,2,4,424,10,Silver
2303.0,26,7,20568.0,3,4,4,344,11,Bronze
2304.0,355,58,25490.0,4,2,4,424,10,Silver
2305.0,11,11,30704.0,2,4,4,244,10,Silver
2306.0,32,7,16688.0,3,4,4,344,11,Bronze
2307.0,19,154,120751.0,2,1,2,212,5,Platinum
2308.0,17,103,756444.0,2,1,1,211,4,Platinum
2309.0,86,57,46159.0,4,2,3,423,9,Silver
2310.0,13,53,66295.0,2,2,3,223,7,Gold
2311.0,51,29,49315.0,3,3,3,333,9,Silver
2312.0,12,27,56193.0,2,3,3,233,8,Gold
2313.0,3,77,60284.0,1,2,3,123,6,Gold
2314.0,114,76,49529.0,4,2,3,423,9,Silver
2315.0,30,11,223736.0,3,4,1,341,8,Gold
2316.0,81,29,61131.0,4,3,3,433,10,Silver
2317.0,50,46,173937.0,3,2,2,322,7,Gold
2318.0,117,45,106810.0,4,2,2,422,8,Gold
2319.0,9,106,1266152.0,1,1,1,111,3,Platinum
2320.0,43,88,41207.0,3,2,3,323,8,Gold
2321.0,2,189,518257.0,1,1,1,111,3,Platinum
2322.0,9,86,323168.0,1,2,1,121,4,Platinum
2323.0,102,2,10728.0,4,4,4,444,12,Bronze
2324.0,25,55,139519.0,3,2,2,322,7,Gold
2325.0,15,155,390362.0,2,1,1,211,4,Platinum
2326.0,9,35,95370.0,1,3,2,132,6,Gold
2327.0,9,298,224120.0,1,1,1,111,3,Platinum
2328.0,12,125,189528.0,2,1,2,212,5,Platinum
2329.0,22,16,158300.0,3,4,2,342,9,Silver
2330.0,3,518,1602732.0,1,1,1,111,3,Platinum
2331.0,20,67,140731.0,3,2,2,322,7,Gold
2332.0,9,241,842554.0,1,1,1,111,3,Platinum
2333.0,363,70,18190.0,4,2,4,424,10,Silver
2334.0,82,13,6892.0,4,4,4,444,12,Bronze
2335.0,12,98,490634.0,2,2,1,221,5,Platinum
2336.0,23,163,141305.0,3,1,2,312,6,Gold
2337.0,173,46,57368.0,4,2,3,423,9,Silver
2338.0,14,91,123014.0,2,2,2,222,6,Gold
2339.0,333,1,25082.0,4,4,4,444,12,Bronze
2340.0,20,159,106110.0,3,1,2,312,6,Gold
2341.0,157,7,16342.0,4,4,4,444,12,Bronze
2342.0,9,312,1761155.0,1,1,1,111,3,Platinum
2343.0,9,216,472737.0,1,1,1,111,3,Platinum
2344.0,50,14,7235.0,3,4,4,344,11,Bronze
2345.0,234,27,41934.0,4,3,3,433,10,Silver
2346.0,10,219,256845.0,1,1,1,111,3,Platinum
2347.0,2,18,50286.0,1,3,3,133,7,Gold
2348.0,11,198,361867.0,2,1,1,211,4,Platinum
2349.0,9,57,76204.0,1,2,3,123,6,Gold
2350.0,85,10,47020.0,4,4,3,443,11,Bronze
2351.0,25,1,44112.0,3,4,3,343,10,Silver
2352.0,3,178,100372.0,1,1,2,112,4,Platinum
2353.0,36,4,15938.0,3,4,4,344,11,Bronze
2354.0,14,165,291298.0,2,1,1,211,4,Platinum
2355.0,107,26,31213.0,4,3,4,434,11,Bronze
2356.0,10,668,574643.0,1,1,1,111,3,Platinum
2357.0,16,108,195167.0,2,1,2,212,5,Platinum
2358.0,9,228,251913.0,1,1,1,111,3,Platinum
2359.0,26,259,175255.0,3,1,2,312,6,Gold
2360.0,11,86,87396.0,2,2,2,222,6,Gold
2361.0,174,78,53983.0,4,2,3,423,9,Silver
2362.0,104,24,12304.0,4,3,4,434,11,Bronze
2363.0,8,41,75117.0,1,3,3,133,7,Gold
2364.0,20,15,33451.0,3,4,4,344,11,Bronze
2365.0,115,29,11195.0,4,3,4,434,11,Bronze
2366.0,200,28,16815.0,4,3,4,434,11,Bronze
2367.0,9,261,501802.0,1,1,1,111,3,Platinum
2368.0,55,81,36147.0,3,2,4,324,9,Silver
2369.0,8,697,682557.0,1,1,1,111,3,Platinum
2370.0,13,115,192709.0,2,1,2,212,5,Platinum
2371.0,5,61,71404.0,1,2,3,123,6,Gold
2372.0,9,29,55464.0,1,3,3,133,7,Gold
2373.0,15,17,11419.0,2,4,4,244,10,Silver
2374.0,10,55,70168.0,1,2,3,123,6,Gold
2375.0,47,14,25982.0,3,4,4,344,11,Bronze
2376.0,9,919,694317.0,1,1,1,111,3,Platinum
2377.0,25,31,40596.0,3,3,3,333,9,Silver
2378.0,9,20,57580.0,1,3,3,133,7,Gold
2379.0,11,31,85864.0,2,3,2,232,7,Gold
2380.0,357,1,14742.0,4,4,4,444,12,Bronze
2381.0,23,114,209842.0,3,1,1,311,5,Platinum
2382.0,53,8,21018.0,3,4,4,344,11,Bronze
2383.0,20,7,28303.0,3,4,4,344,11,Bronze
2384.0,3,53,97695.0,1,2,2,122,5,Platinum
2385.0,73,31,182235.0,3,3,2,332,8,Gold
2386.0,9,330,514048.0,1,1,1,111,3,Platinum
2387.0,9,57,78096.0,1,2,3,123,6,Gold
2388.0,5,214,317457.0,1,1,1,111,3,Platinum
2389.0,9,103,72413.0,1,1,3,113,5,Platinum
2390.0,178,166,85566.0,4,1,2,412,7,Gold
2391.0,9,45,113185.0,1,2,2,122,5,Platinum
2392.0,13,39,30638.0,2,3,4,234,9,Silver
2393.0,74,13,14765.0,4,4,4,444,12,Bronze
2394.0,40,51,40660.0,3,2,3,323,8,Gold
2395.0,13,146,87878.0,2,1,2,212,5,Platinum
2396.0,15,43,90346.0,2,2,2,222,6,Gold
2397.0,24,125,89482.0,3,1,2,312,6,Gold
2398.0,177,31,61487.0,4,3,3,433,10,Silver
2399.0,56,9,109452.0,3,4,2,342,9,Silver
2400.0,18,30,55305.0,2,3,3,233,8,Gold
2402.0,50,24,57286.0,3,3,3,333,9,Silver
2403.0,101,5,24156.0,4,4,4,444,12,Bronze
2404.0,11,104,228957.0,2,1,1,211,4,Platinum
2405.0,15,84,161146.0,2,2,2,222,6,Gold
2406.0,9,23,44097.0,1,3,3,133,7,Gold
2407.0,54,16,31718.0,3,4,4,344,11,Bronze
2408.0,28,52,108378.0,3,2,2,322,7,Gold
2409.0,12,413,924462.0,2,1,1,211,4,Platinum
2410.0,9,52,167165.0,1,2,2,122,5,Platinum
2411.0,87,2,8160.0,4,4,4,444,12,Bronze
2412.0,53,17,29769.0,3,4,4,344,11,Bronze
2413.0,11,67,144739.0,2,2,2,222,6,Gold
2414.0,10,91,287658.0,1,2,1,121,4,Platinum
2415.0,19,13,18096.0,2,4,4,244,10,Silver
2416.0,10,60,145080.0,1,2,2,122,5,Platinum
2417.0,14,18,34600.0,2,3,4,234,9,Silver
2418.0,53,6,15752.0,3,4,4,344,11,Bronze
2419.0,23,43,186600.0,3,2,2,322,7,Gold
2420.0,63,6,21939.0,3,4,4,344,11,Bronze
2421.0,9,429,1307135.0,1,1,1,111,3,Platinum
2422.0,9,48,95866.0,1,2,2,122,5,Platinum
2423.0,130,3,41200.0,4,4,3,443,11,Bronze
2424.0,15,103,202519.0,2,1,2,212,5,Platinum
2425.0,5,18,138458.0,1,3,2,132,6,Gold
2426.0,5,214,398393.0,1,1,1,111,3,Platinum
2427.0,142,19,35918.0,4,3,4,434,11,Bronze
2428.0,117,34,72195.0,4,3,3,433,10,Silver
2429.0,73,68,206702.0,3,2,1,321,6,Gold
2430.0,81,49,112418.0,4,2,2,422,8,Gold
2431.0,5,157,377345.0,1,1,1,111,3,Platinum
2432.0,50,61,157207.0,3,2,2,322,7,Gold
2433.0,10,176,422131.0,1,1,1,111,3,Platinum
2434.0,20,15,28891.0,3,4,4,344,11,Bronze
2435.0,11,25,90636.0,2,3,2,232,7,Gold
2436.0,53,15,30040.0,3,4,4,344,11,Bronze
2437.0,307,2,-10680.0,4,4,4,444,12,Bronze
2438.0,142,25,57991.0,4,3,3,433,10,Silver
2439.0,5,495,1552745.0,1,1,1,111,3,Platinum
2440.0,17,119,270975.0,2,1,1,211,4,Platinum
2441.0,17,36,74329.0,2,3,3,233,8,Gold
2442.0,169,235,107713.0,4,1,2,412,7,Gold
2443.0,20,51,73419.0,3,2,3,323,8,Gold
2444.0,13,36,59211.0,2,3,3,233,8,Gold
2445.0,169,27,69374.0,4,3,3,433,10,Silver
2446.0,49,2,88440.0,3,4,2,342,9,Silver
2447.0,9,32,86186.0,1,3,2,132,6,Gold
2448.0,11,21,43839.0,2,3,3,233,8,Gold
2449.0,94,6,155976.0,4,4,2,442,10,Silver
2450.0,29,21,114576.0,3,3,2,332,8,Gold
2451.0,16,37,68935.0,2,3,3,233,8,Gold
2452.0,45,47,93001.0,3,2,2,322,7,Gold
2453.0,26,1,5160.0,3,4,4,344,11,Bronze
2454.0,18,56,105920.0,2,2,2,222,6,Gold
2455.0,51,11,35815.0,3,4,4,344,11,Bronze
2456.0,27,93,198514.0,3,2,2,322,7,Gold
2457.0,80,5,45748.0,4,4,3,443,11,Bronze
2458.0,114,9,20422.0,4,4,4,444,12,Bronze
2459.0,51,19,43417.0,3,3,3,333,9,Silver
2460.0,16,114,299665.0,2,1,1,211,4,Platinum
2461.0,70,13,39048.0,3,4,3,343,10,Silver
2462.0,220,1,13968.0,4,4,4,444,12,Bronze
2463.0,100,35,85208.0,4,3,2,432,9,Silver
2464.0,297,12,21026.0,4,4,4,444,12,Bronze
2465.0,11,81,334548.0,2,2,1,221,5,Platinum
2466.0,13,154,366939.0,2,1,1,211,4,Platinum
2467.0,15,132,234447.0,2,1,1,211,4,Platinum
2468.0,13,21,58733.0,2,3,3,233,8,Gold
2469.0,9,216,451567.0,1,1,1,111,3,Platinum
2470.0,50,33,84261.0,3,3,2,332,8,Gold
2471.0,53,12,46356.0,3,4,3,343,10,Silver
2472.0,9,110,142836.0,1,1,2,112,4,Platinum
2473.0,50,78,182134.0,3,2,2,322,7,Gold
2474.0,9,67,118456.0,1,2,2,122,5,Platinum
2475.0,119,10,26987.0,4,4,4,444,12,Bronze
2476.0,10,168,361204.0,1,1,1,111,3,Platinum
2477.0,121,9,29186.0,4,4,4,444,12,Bronze
2478.0,5,19,40776.0,1,3,3,133,7,Gold
2479.0,107,2,15372.0,4,4,4,444,12,Bronze
2480.0,9,12,26994.0,1,4,4,144,9,Silver
2481.0,1,78,719118.0,1,2,1,121,4,Platinum
2482.0,267,22,51802.0,4,3,3,433,10,Silver
2483.0,9,176,309544.0,1,1,1,111,3,Platinum
2484.0,21,18,37754.0,3,3,4,334,10,Silver
2485.0,174,88,81893.0,4,2,3,423,9,Silver
2486.0,3,236,199874.0,1,1,2,112,4,Platinum
2487.0,266,5,24768.0,4,4,4,444,12,Bronze
2488.0,14,117,280591.0,2,1,1,211,4,Platinum
